,region_name,decade,n_new_cultural_producers,score,pop (millions),n_new_cultural_producers_per_million_hab
957,Japan,1190,33.2,5,10.502,3.161302609026852
958,Japan,1200,20.3,3,10.66,1.9043151969981238
959,Japan,1210,34.5,5,10.818,3.1891292290626736
960,Japan,1220,31.9,5,10.976,2.90634110787172
961,Japan,1230,32.5,5,11.134,2.9189868870127538
962,Japan,1240,55.2,8,11.292,4.888416578108395
963,Japan,1260,7.7,1,11.608,0.6633356305995864
964,Japan,1270,23.5,3,11.766,1.9972802991670917
965,Japan,1280,73.8,11,11.924,6.18919825561892
966,Japan,1290,8.2,1,12.082,0.6786955802019532
967,Japan,1310,29.3,4,12.398,2.363284400709792
968,Japan,1320,56.5,7,12.556,4.499840713603058
969,Japan,1330,76.9,4,12.714,6.048450526978135
970,Japan,1340,9.3,1,12.872,0.7224984462399007
971,Japan,1350,9.5,1,13.03,0.7290867229470454
972,Japan,1360,29.3,3,13.188,2.221716712162572
973,Japan,1380,16.0,4,13.504,1.1848341232227488
974,Japan,1420,22.7,2,14.136,1.6058290888511602
975,Japan,1430,20.5,3,14.294,1.4341681824541765
976,Japan,1440,11.9,1,14.452,0.8234154442291725
977,Japan,1450,21.4,3,14.61,1.464750171115674
978,Japan,1460,12.4,1,14.768,0.8396533044420368
979,Japan,1470,9.7,2,14.926,0.6498727053463754
980,Japan,1480,45.6,6,15.084,3.023070803500398
981,Japan,1490,13.9,1,15.242,0.9119538118357171
982,Japan,1500,13.5,1,15.4207,0.8754466399061003
983,Japan,1510,13.7,1,15.71,0.8720560152768936
984,Japan,1530,10.7,2,16.33,0.65523576240049
985,Japan,1540,25.2,3,16.64,1.5144230769230769
986,Japan,1550,14.6,1,16.95,0.8613569321533924
987,Japan,1560,70.0,6,17.26,4.055619930475086
988,Japan,1570,29.8,2,17.57,1.6960728514513375
989,Japan,1580,5.7,1,17.88,0.31879194630872487
990,Japan,1590,26.6,3,18.19,1.4623419461242442
991,Japan,1600,47.7,5,18.5736,2.568161261144851
992,Japan,1610,101.2,6,19.35,5.2299741602067185
993,Japan,1620,32.9,5,20.2,1.6287128712871286
994,Japan,1630,48.2,5,21.05,2.28978622327791
995,Japan,1640,109.9,9,21.9,5.018264840182649
996,Japan,1650,142.5,4,22.75,6.263736263736264
997,Japan,1660,119.3,9,23.6,5.055084745762711
998,Japan,1670,42.2,4,24.45,1.7259713701431494
999,Japan,1680,172.2,15,25.3,6.8063241106719365
1000,Japan,1690,82.8,6,26.15,3.1663479923518163
1001,Japan,1700,201.8,17,26.9295,7.493640802837038
1002,Japan,1710,41.5,4,27.333299999999998,1.51829453450553
1003,Japan,1720,122.6,10,27.666700000000002,4.431319962265105
1004,Japan,1730,78.3,7,28.0,2.7964285714285713
1005,Japan,1740,140.5,12,28.333299999999998,4.958829363328663
1006,Japan,1750,101.0,10,28.666700000000002,3.523251717149166
1007,Japan,1760,263.3,23,29.0,9.079310344827586
1008,Japan,1770,279.1,19,29.333299999999998,9.514783539526752
1009,Japan,1780,329.0,37,29.666700000000002,11.089875179915527
1010,Japan,1790,246.3,24,30.0,8.21
1011,Japan,1800,403.7,37,30.333299999999998,13.308805833852565
1012,Japan,1810,313.0,25,30.666700000000002,10.206510645097124
1013,Japan,1820,314.2,33,30.9995,10.135647349150792
1014,Japan,1830,221.2,24,31.33,7.060325566549633
1015,Japan,1840,375.7,37,31.6633,11.865472013340366
1016,Japan,1850,245.4,30,32.0937,7.646360500659008
1017,Japan,1860,765.1,68,33.1985,23.046221967859992
1018,Japan,1870,843.9,74,34.5267,24.44195361850394
1019,Japan,1880,1217.8,111,36.8821,33.01872724167008
1020,Korea,1820,4.8,1,6.8804,0.697633858496599
1021,Korea,1830,12.5,1,6.9116,1.8085537357485966
1022,Korea,1840,54.6,5,6.9532,7.85249956854398
1023,Korea,1850,81.4,2,6.9978,11.632227271428164
1024,Korea,1860,12.4,1,7.0634,1.7555284990231335
1025,Korea,1870,12.3,1,7.127,1.7258313455872036
1026,Korea,1880,110.1,5,7.1558,15.386120349925934
1027,Latin World,0,10.6,2,2.0503,5.169975125591376
1028,Latin World,10,5.3,1,2.0515,2.5834755057275167
1029,Latin World,20,5.2,1,2.0530999999999997,2.5327553455749845
1030,Latin World,30,16.8,3,2.0548,8.175978197391473
1031,Latin World,40,28.2,6,2.0565,13.7126185266229
1032,Latin World,50,10.3,2,2.0581,5.004615907876197
1033,Latin World,60,25.5,5,2.0598,12.379842703175065
1034,Latin World,70,15.1,3,2.0614,7.32511885126613
1035,Latin World,80,82.8,15,2.0631,40.13377926421405
1036,Latin World,100,38.8,8,2.0664000000000002,18.776616337591943
1037,Latin World,110,4.8,1,2.068,2.3210831721470018
1038,Latin World,120,18.8,4,2.0696999999999997,9.083442044740785
1039,Latin World,130,4.6,1,2.0714,2.220720285797045
1040,Latin World,140,64.8,15,2.073,31.25904486251809
1041,Latin World,150,4.4,1,2.0747,2.1207885477418422
1042,Latin World,160,13.0,3,2.0763000000000003,6.261137600539421
1043,Latin World,170,4.2,1,2.078,2.0211742059672764
1044,Latin World,180,35.6,9,2.0796,17.118676668590112
1045,Latin World,200,23.8,6,2.0829,11.426376686350762
1046,Latin World,220,3.8,1,2.0863,1.8214063174040165
1047,Latin World,230,20.7,1,2.0879000000000003,9.914267924709035
1048,Latin World,240,38.8,12,2.0896,18.568147013782543
1049,Latin World,250,7.1,2,2.0911999999999997,3.395179801071156
1050,Latin World,270,3.4,1,2.0945,1.623299116734304
1051,Latin World,280,33.7,10,2.0961999999999996,16.076710237572755
1052,Latin World,290,3.3,1,2.0978000000000003,1.5730765563924107
1053,Latin World,300,13.1,4,2.0995,6.2395808525839485
1054,Latin World,310,3.2,1,2.1012,1.5229392727964974
1055,Latin World,340,25.0,8,2.1061,11.870281563078676
1056,Latin World,350,3.1,1,2.1078,1.4707277730334947
1057,Latin World,360,12.3,4,2.1094,5.831042002465156
1058,Latin World,380,9.2,3,2.1127,4.354617314337104
1059,Latin World,390,9.3,3,2.1144000000000003,4.3984108967082856
1060,Latin World,400,24.8,8,2.1161,11.71967298331837
1061,Latin World,410,3.1,1,2.1176999999999997,1.4638522925815747
1062,Latin World,420,9.5,3,2.1194,4.482400679437577
1063,Latin World,440,47.2,15,2.1227,22.235831723748056
1064,Latin World,460,6.8,2,2.126,3.1984948259642523
1065,Latin World,480,17.7,5,2.1293,8.312590992344902
1066,Latin World,500,3.7,1,2.1326,1.7349713964175186
1067,Latin World,510,3.8,1,2.1343,1.780443236658389
1068,Low countries,640,33.9,1,0.314,107.96178343949045
1069,Low countries,960,5.0,1,0.346,14.450867052023122
1070,Low countries,980,4.8,1,0.348,13.793103448275863
1071,Low countries,1000,4.8,1,0.3521,13.632490769667706
1072,Low countries,1040,4.7,1,0.416,11.298076923076923
1073,Low countries,1060,4.7,1,0.449,10.46770601336303
1074,Low countries,1120,4.9,1,0.548,8.941605839416058
1075,Low countries,1140,5.0,1,0.581,8.605851979345957
1076,Low countries,1160,5.1,1,0.614,8.306188925081432
1077,Low countries,1180,5.3,1,0.647,8.191653786707882
1078,Low countries,1230,34.3,1,0.7295,47.01850582590815
1079,Low countries,1240,82.0,4,0.746,109.9195710455764
1080,Low countries,1250,12.1,2,0.7625,15.868852459016393
1081,Low countries,1280,13.0,2,0.812,16.00985221674877
1082,Low countries,1290,6.6,1,0.8285,7.966203983101991
1083,Low countries,1300,81.3,2,0.845,96.21301775147928
1084,Low countries,1310,7.0,1,0.8615,8.12536273940801
1085,Low countries,1320,14.2,2,0.878,16.173120728929383
1086,Low countries,1340,32.1,4,0.911,35.236004390779364
1087,Low countries,1370,16.1,2,0.9605,16.762103071317025
1088,Low countries,1380,57.6,9,0.977,58.95598771750256
1089,Low countries,1390,11.8,2,0.9935,11.877201811776548
1090,Low countries,1400,80.9,4,1.01,80.0990099009901
1091,Low countries,1410,3.5,1,1.0265,3.4096444227959086
1092,Low countries,1420,79.5,4,1.043,76.22243528283798
1093,Low countries,1430,28.0,3,1.0595,26.427560169891457
1094,Low countries,1440,405.6,19,1.076,376.9516728624535
1095,Low countries,1450,23.3,3,1.0925,21.327231121281464
1096,Low countries,1460,275.4,14,1.109,248.331830477908
1097,Low countries,1470,86.8,4,1.1255,77.12127943136385
1098,Low countries,1480,708.2,27,1.142,620.1401050788091
1099,Low countries,1490,334.1,7,1.1585,288.3901596892533
1100,Low countries,1500,431.0,23,1.1779000000000002,365.9054249087358
1101,Low countries,1510,148.1,12,1.2125,122.14432989690722
1102,Low countries,1520,482.9,31,1.25,386.32
1103,Low countries,1530,493.7,25,1.2875,383.4563106796116
1104,Low countries,1540,1403.8,83,1.325,1059.4716981132076
1105,Low countries,1550,421.4,27,1.3625,309.2844036697247
1106,Low countries,1560,915.9,60,1.4,654.2142857142858
1107,Low countries,1570,618.1,36,1.4375,429.9826086956522
1108,Low countries,1580,1780.3,105,1.475,1206.9830508474574
1109,Low countries,1590,993.9,46,1.5125,657.1239669421487
1110,Low countries,1600,1518.6,97,1.5503,979.5523447074759
1111,Low countries,1610,1264.0,98,1.59,794.9685534591194
1112,Low countries,1620,2022.4,184,1.63,1240.7361963190185
1113,Low countries,1630,1565.3,131,1.67,937.3053892215569
1114,Low countries,1640,2153.2,202,1.71,1259.1812865497075
1115,Low countries,1650,2093.9,178,1.75,1196.5142857142857
1116,Low countries,1660,2442.2,257,1.79,1364.3575418994412
1117,Low countries,1670,1442.4,173,1.83,788.1967213114755
1118,Low countries,1680,2319.0,192,1.87,1240.1069518716577
1119,Low countries,1690,1519.1,121,1.91,795.3403141361256
1120,Low countries,1700,1433.9,134,1.9552,733.3776595744681
1121,Low countries,1710,950.8,99,2.0278,468.88253279416114
1122,Low countries,1720,1675.4,125,2.1056,795.6876899696049
1123,Low countries,1730,1635.6,114,2.1834000000000002,749.1068974993128
1124,Low countries,1740,1522.2,118,2.2611999999999997,673.1823810366178
1125,Low countries,1750,1194.8,85,2.339,510.8165882855921
1126,Low countries,1760,1801.0,139,2.4168000000000003,745.2002648129758
1127,Low countries,1770,1469.7,125,2.4945,589.1761876127481
1128,Low countries,1780,2455.6,188,2.5723000000000003,954.63204136376
1129,Low countries,1790,1751.1,162,2.6501,660.76751820686
1130,Low countries,1800,2296.3,207,2.7279,841.783056563657
1131,Low countries,1810,2156.1,159,2.8057,768.4713262287486
1132,Low countries,1820,2944.0,241,2.9175999999999997,1009.0485330408555
1133,Low countries,1830,3471.7,257,3.1881,1088.9558043976035
1134,Low countries,1840,6635.4,524,3.4849,1904.043157622887
1135,Low countries,1850,7471.5,533,3.7796,1976.7964864006774
1136,Low countries,1860,9552.5,644,4.0405,2364.1876005444874
1137,Low countries,1870,8302.5,494,4.3508000000000004,1908.269743495449
1138,Low countries,1880,12123.3,676,4.7943999999999996,2528.637577173369
1139,Nordic countries,940,11.8,2,0.2425,48.659793814432994
1140,Nordic countries,970,5.7,1,0.2462,23.151909017059303
1141,Nordic countries,980,33.6,6,0.2475,135.75757575757575
1142,Nordic countries,990,11.1,2,0.24869999999999998,44.63208685162847
1143,Nordic countries,1000,11.0,2,0.2503,43.947263284059126
1144,Nordic countries,1010,16.4,3,0.2538,64.61780929866035
1145,Nordic countries,1020,5.4,1,0.2575,20.97087378640777
1146,Nordic countries,1030,10.9,2,0.2612,41.73047473200613
1147,Nordic countries,1040,5.4,1,0.265,20.37735849056604
1148,Nordic countries,1050,5.4,1,0.26880000000000004,20.08928571428571
1149,Nordic countries,1090,5.5,1,0.2838,19.37984496124031
1150,Nordic countries,1100,5.6,1,0.2875,19.47826086956522
1151,Nordic countries,1140,8.9,2,0.3025,29.42148760330579
1152,Nordic countries,1180,44.4,10,0.3175,139.84251968503938
1153,Nordic countries,1200,22.5,4,0.325,69.23076923076923
1154,Nordic countries,1220,6.6,1,0.3325,19.849624060150372
1155,Nordic countries,1240,13.8,2,0.34,40.588235294117645
1156,Nordic countries,1250,7.0,1,0.3438,20.36067481093659
1157,Nordic countries,1260,7.2,1,0.3475,20.719424460431657
1158,Nordic countries,1280,28.8,3,0.355,81.12676056338029
1159,Nordic countries,1340,26.2,3,0.3775,69.40397350993378
1160,Nordic countries,1370,9.4,1,0.38880000000000003,24.176954732510286
1161,Nordic countries,1380,9.7,1,0.3925,24.71337579617834
1162,Nordic countries,1400,14.1,2,0.4,35.25
1163,Nordic countries,1420,10.6,1,0.4075,26.01226993865031
1164,Nordic countries,1440,26.6,3,0.415,64.09638554216868
1165,Nordic countries,1470,11.9,1,0.42619999999999997,27.921163772876586
1166,Nordic countries,1480,91.3,9,0.43,212.32558139534882
1167,Nordic countries,1500,17.4,2,0.43860000000000005,39.67168262653898
1168,Nordic countries,1520,65.4,5,0.4605,142.01954397394138
1169,Nordic countries,1530,204.9,5,0.472,434.1101694915255
1170,Nordic countries,1540,377.2,15,0.4835,780.1447776628748
1171,Nordic countries,1550,82.0,6,0.495,165.65656565656565
1172,Nordic countries,1560,199.9,9,0.5065,394.6692991115499
1173,Nordic countries,1570,97.9,7,0.518,188.996138996139
1174,Nordic countries,1580,640.5,25,0.5295,1209.6317280453259
1175,Nordic countries,1590,131.4,9,0.541,242.88354898336414
1176,Nordic countries,1600,698.4,29,0.5531,1262.7011390345326
1177,Nordic countries,1610,245.5,17,0.5688,431.6104078762307
1178,Nordic countries,1620,974.6,37,0.585,1665.9829059829062
1179,Nordic countries,1630,366.7,16,0.6012000000000001,609.9467731204257
1180,Nordic countries,1640,929.4,53,0.6175,1505.1012145748987
1181,Nordic countries,1650,463.1,29,0.6337999999999999,730.672136320606
1182,Nordic countries,1660,821.1,48,0.65,1263.2307692307693
1183,Nordic countries,1670,660.9,43,0.6662,992.0444311017712
1184,Nordic countries,1680,1641.8,75,0.6825,2405.5677655677655
1185,Nordic countries,1690,673.8,46,0.6988,964.2243846594162
1186,Nordic countries,1700,1376.3,70,0.7212999999999999,1908.0826285872731
1187,Nordic countries,1710,789.9,46,0.7776000000000001,1015.8179012345678
1188,Nordic countries,1720,1451.2,74,0.8402999999999999,1727.0022610972273
1189,Nordic countries,1730,1105.5,60,0.9028999999999999,1224.3880828441688
1190,Nordic countries,1740,2606.8,124,0.9656,2699.6685998343
1191,Nordic countries,1750,2535.2,112,1.0282,2465.6681579459246
1192,Nordic countries,1760,3510.7,180,1.0909,3218.1684847373726
1193,Nordic countries,1770,2443.3,137,1.1535,2118.1621153012575
1194,Nordic countries,1780,4064.5,193,1.2162,3341.966781779313
1195,Nordic countries,1790,4833.9,189,1.2788,3780.02815139193
1196,Nordic countries,1800,4875.7,203,1.3415,3634.5136041744317
1197,Nordic countries,1810,4713.5,198,1.4041,3356.9546328609076
1198,Nordic countries,1820,5866.0,269,1.4846,3951.2326552606764
1199,Nordic countries,1830,5461.0,270,1.6542000000000001,3301.2936767017286
1200,Nordic countries,1840,9144.5,391,1.8004,5079.149077982671
1201,Nordic countries,1850,9930.9,418,1.9938,4980.890761360217
1202,Nordic countries,1860,12971.2,567,2.2171,5850.525461188039
1203,Nordic countries,1870,12982.0,556,2.4082,5390.748276721203
1204,Nordic countries,1880,19787.8,813,2.6379,7501.345767466545
1205,Northern China,70,3.5,1,59.5586,0.058765652651338346
1206,Northern China,140,6.4,2,59.5165,0.10753320507758353
1207,Northern China,160,3.1,1,59.5045,0.052096900234436055
1208,Northern China,180,3.0,1,59.4925,0.050426524351809054
1209,Northern China,200,2.8,1,59.4805,0.047074251225191446
1210,Northern China,210,14.5,1,59.4745,0.24380196554826017
1211,Northern China,220,2.7,1,59.4685,0.045402187712822756
1212,Northern China,240,5.3,2,59.4565,0.08914080041711167
1213,Northern China,250,2.6,1,59.4505,0.04373386262520921
1214,Northern China,260,2.5,1,59.4444,0.04205610621017287
1215,Northern China,270,7.5,3,59.4384,0.12618105467172736
1216,Northern China,280,2.5,1,59.4324,0.042064597761490366
1217,Northern China,290,2.4,1,59.4264,0.04038609103024918
1218,Northern China,300,2.4,1,59.4204,0.0403901690328574
1219,Northern China,310,1.3,1,59.4144,0.02188021759034847
1220,Northern China,350,4.6,2,59.3904,0.07745359519383603
1221,Northern China,360,4.6,2,59.3844,0.07746142084453156
1222,Northern China,370,2.3,1,59.3784,0.03873462403837085
1223,Northern China,380,4.5,2,59.3724,0.07579279261070801
1224,Northern China,390,2.3,1,59.3664,0.038742453643811986
1225,Northern China,400,2.3,1,59.3604,0.038746369633627806
1226,Northern China,410,2.3,1,59.3544,0.038750286415160456
1227,Northern China,470,2.5,1,59.3183,0.042145509901666094
1228,Northern China,500,2.7,1,59.3003,0.04553096695969498
1229,Northern China,560,3.2,1,59.264300000000006,0.05399540701569073
1230,Northern China,580,6.7,2,59.252300000000005,0.11307577933683587
1231,Northern China,610,3.6,1,59.234199999999994,0.060775700524359245
1232,Northern China,620,3.7,1,59.228199999999994,0.06247024221570131
1233,Northern China,640,7.8,2,59.2162,0.13172071156203877
1234,Northern China,680,4.2,1,59.1922,0.0709552947854616
1235,Northern China,720,13.2,3,59.1682,0.22309280998914957
1236,Northern China,740,4.4,1,59.1562,0.074379354995757
1237,Northern China,780,26.8,2,59.1321,0.45322253057138173
1238,Northern China,790,4.3,1,59.1261,0.07272591968690645
1239,Northern China,810,4.2,1,59.1141,0.07104903906174669
1240,Northern China,820,4.2,1,59.1081,0.071056251173697
1241,Northern China,840,4.1,1,59.0961,0.0693785207484081
1242,Northern China,910,3.7,1,59.0541,0.062654413495422
1243,Northern China,950,3.5,1,59.03,0.05929188548195832
1244,Northern China,980,1.6,1,59.012,0.027113129532976347
1245,Northern China,1020,1.6,1,60.76,0.02633311389071758
1246,Northern China,1050,3.2,1,63.4,0.05047318611987382
1247,Northern China,1060,4.9,2,64.28,0.0762289981331674
1248,Northern China,1070,5.6,1,65.16,0.08594229588704727
1249,Northern China,1100,1.6,1,67.8,0.023598820058997053
1250,Northern China,1120,3.4,1,69.56,0.04887866589994249
1251,Northern China,1130,1.7,1,70.44,0.024134014764338445
1252,Northern China,1140,3.4,1,71.32,0.04767246214245654
1253,Northern China,1260,8.4,2,81.88,0.10258915486077187
1254,Northern China,1270,4.3,1,82.76,0.051957467375543735
1255,Northern China,1280,10.9,3,83.64,0.13032042085126733
1256,Northern China,1290,2.0,1,84.52,0.023663038334122102
1257,Northern China,1310,4.9,1,86.28,0.05679184051923969
1258,Northern China,1320,9.6,2,87.16,0.1101422670949977
1259,Northern China,1330,2.2,1,88.04,0.024988641526578828
1260,Northern China,1440,6.3,1,97.72,0.06446991404011461
1261,Northern China,1480,2.8,1,101.24,0.02765705254839984
1262,Northern China,1550,7.7,1,131.5,0.05855513307984791
1263,Northern China,1560,7.8,1,137.2,0.05685131195335277
1264,Northern China,1570,47.3,1,142.9,0.33100069979006297
1265,Northern China,1600,16.0,2,158.92270000000002,0.10067787672874924
1266,Northern China,1610,16.1,2,157.8,0.1020278833967047
1267,Northern China,1630,32.8,4,153.4,0.21382007822685786
1268,Northern China,1640,35.7,5,151.2,0.23611111111111116
1269,Northern China,1650,24.3,3,149.0,0.16308724832214766
1270,Northern China,1660,27.5,4,146.8,0.18732970027247955
1271,Northern China,1670,8.1,1,144.6,0.056016597510373446
1272,Northern China,1680,16.5,2,142.4,0.11587078651685392
1273,Northern China,1690,56.1,7,140.2,0.4001426533523538
1274,Northern China,1700,23.9,3,141.0614,0.16942976604514062
1275,Northern China,1710,71.7,4,158.25,0.45308056872037916
1276,Northern China,1720,15.8,2,178.5,0.08851540616246499
1277,Northern China,1730,15.7,2,198.75,0.0789937106918239
1278,Northern China,1740,78.0,5,219.0,0.3561643835616438
1279,Northern China,1750,7.7,1,239.25,0.03218390804597701
1280,Northern China,1760,23.0,3,259.5,0.08863198458574181
1281,Northern China,1770,15.2,2,279.75,0.05433422698838248
1282,Northern China,1780,22.7,3,300.0,0.07566666666666666
1283,Northern China,1800,7.5,1,340.5,0.022026431718061675
1284,Northern China,1810,14.8,2,360.75,0.041025641025641026
1285,Northern China,1820,14.7,2,247.8698,0.05930532884603126
1286,Northern China,1830,14.7,2,204.10520000000002,0.07202168293605453
1287,Northern China,1840,24.9,4,206.8616,0.12037033456185196
1288,Northern China,1850,50.9,2,205.0951,0.2481775527547952
1289,Northern China,1860,68.1,10,190.6391,0.3572194791100041
1290,Northern China,1870,68.0,10,181.7595,0.37412074747124635
1291,Northern China,1880,86.5,12,185.33339999999998,0.4667264508178235
1292,Northern Japan,1270,8.4,1,11.766,0.7139214686384499
1293,Northern Japan,1320,9.5,1,12.556,0.7566103854730807
1294,Northern Japan,1360,10.5,1,13.188,0.7961783439490445
1295,Northern Japan,1470,5.2,1,14.926,0.3483853678145518
1296,Northern Japan,1480,13.9,1,15.084,0.9215062317687617
1297,Northern Japan,1650,103.3,1,22.75,4.5406593406593405
1298,Northern Japan,1680,49.3,3,25.3,1.9486166007905137
1299,Northern Japan,1690,16.4,1,26.15,0.627151051625239
1300,Northern Japan,1700,48.8,3,26.9295,1.8121391039566273
1301,Northern Japan,1720,32.2,2,27.666700000000002,1.1638540194529887
1302,Northern Japan,1730,16.0,1,28.0,0.5714285714285714
1303,Northern Japan,1740,59.5,5,28.333299999999998,2.100002470591142
1304,Northern Japan,1750,49.3,5,28.666700000000002,1.7197654421332065
1305,Northern Japan,1760,46.9,3,29.0,1.6172413793103448
1306,Northern Japan,1770,90.2,7,29.333299999999998,3.075003494322153
1307,Northern Japan,1780,106.9,10,29.666700000000002,3.603366737790182
1308,Northern Japan,1790,112.8,8,30.0,3.76
1309,Northern Japan,1800,98.8,9,30.333299999999998,3.2571464364246556
1310,Northern Japan,1810,60.4,4,30.666700000000002,1.969563076561873
1311,Northern Japan,1820,81.5,6,30.9995,2.6290746624945562
1312,Northern Japan,1830,78.5,9,31.33,2.5055857006064475
1313,Northern Japan,1840,42.8,6,31.6633,1.3517226568298313
1314,Northern Japan,1850,79.7,9,32.0937,2.4833534307356273
1315,Northern Japan,1860,112.6,12,33.1985,3.39171950539934
1316,Northern Japan,1870,205.9,17,34.5267,5.963500711043917
1317,Northern Japan,1880,397.6,29,36.8821,10.780297217349338
1318,Northwestern Europe,30,6.1,1,0.9745,6.2596203181118515
1319,Northwestern Europe,100,5.6,1,1.0006,5.596642014791126
1320,Northwestern Europe,160,5.0,1,1.023,4.887585532746823
1321,Northwestern Europe,270,4.0,1,1.064,3.7593984962406015
1322,Northwestern Europe,400,7.1,2,1.1125,6.382022471910112
1323,Northwestern Europe,410,3.6,1,1.1162,3.225228453682136
1324,Northwestern Europe,440,15.0,4,1.1274000000000002,13.304949441192122
1325,Northwestern Europe,460,3.9,1,1.1349,3.4364261168384878
1326,Northwestern Europe,480,16.4,4,1.1424,14.355742296918764
1327,Northwestern Europe,540,4.9,1,1.1647,4.207091955009874
1328,Northwestern Europe,550,5.0,1,1.1685,4.278990158322635
1329,Northwestern Europe,560,10.4,2,1.1722000000000001,8.872206108172666
1330,Northwestern Europe,570,5.4,1,1.1759000000000002,4.59222723020665
1331,Northwestern Europe,580,32.5,1,1.1797,27.549376960244132
1332,Northwestern Europe,600,5.9,1,1.1870999999999998,4.970095189958724
1333,Northwestern Europe,630,6.4,1,1.1983,5.340899607777685
1334,Northwestern Europe,640,85.0,3,1.202,70.71547420965058
1335,Northwestern Europe,650,6.7,1,1.2058,5.556477027699453
1336,Northwestern Europe,660,6.9,1,1.2095,5.704836709384043
1337,Northwestern Europe,670,14.0,2,1.2132,11.539729640619848
1338,Northwestern Europe,680,14.3,2,1.217,11.750205423171733
1339,Northwestern Europe,740,22.5,3,1.2394,18.153945457479423
1340,Northwestern Europe,750,13.7,1,1.2430999999999999,11.020835009251066
1341,Northwestern Europe,760,7.5,1,1.2468,6.015399422521656
1342,Northwestern Europe,780,28.3,3,1.2543,22.5623853942438
1343,Northwestern Europe,800,7.3,1,1.2617,5.785844495521914
1344,Northwestern Europe,810,21.5,3,1.2655,16.98933227973133
1345,Northwestern Europe,820,27.1,3,1.2692,21.352032776552157
1346,Northwestern Europe,830,20.9,3,1.2729000000000001,16.41920025139445
1347,Northwestern Europe,840,60.7,8,1.2767,47.54445053653952
1348,Northwestern Europe,850,6.8,1,1.2804,5.310840362386754
1349,Northwestern Europe,860,20.0,3,1.2841,15.57511097266568
1350,Northwestern Europe,880,128.2,10,1.2915999999999999,99.2567358315268
1351,Northwestern Europe,910,42.4,2,1.3028,32.54528707399447
1352,Northwestern Europe,920,6.0,1,1.3065,4.592422502870264
1353,Northwestern Europe,930,5.9,1,1.3102,4.503129293237674
1354,Northwestern Europe,940,38.1,7,1.314,28.995433789954337
1355,Northwestern Europe,960,11.3,2,1.3214000000000001,8.55153624943242
1356,Northwestern Europe,970,5.6,1,1.3252000000000002,4.225777241171143
1357,Northwestern Europe,980,109.8,15,1.3289000000000002,82.62472721799983
1358,Northwestern Europe,990,48.5,4,1.3326,36.39501725949272
1359,Northwestern Europe,1000,61.5,11,1.3416,45.84078711985689
1360,Northwestern Europe,1010,53.1,5,1.3782,38.52851545494123
1361,Northwestern Europe,1020,32.2,6,1.42,22.67605633802817
1362,Northwestern Europe,1030,16.0,3,1.4618,10.94540976877822
1363,Northwestern Europe,1040,39.7,8,1.5035999999999998,26.40329874966747
1364,Northwestern Europe,1050,10.7,2,1.5454,6.923773780251067
1365,Northwestern Europe,1060,37.5,7,1.5872,23.626512096774196
1366,Northwestern Europe,1070,5.4,1,1.629,3.3149171270718236
1367,Northwestern Europe,1080,93.5,17,1.6708,55.96121618386402
1368,Northwestern Europe,1090,38.0,7,1.7126,22.188485343921524
1369,Northwestern Europe,1100,92.2,12,1.7544000000000002,52.55357957136343
1370,Northwestern Europe,1110,16.5,3,1.7962,9.186059458857589
1371,Northwestern Europe,1120,76.9,13,1.838,41.83895538628945
1372,Northwestern Europe,1130,33.8,6,1.8798,17.98063623789765
1373,Northwestern Europe,1140,670.9,57,1.9216,349.1361365528726
1374,Northwestern Europe,1150,63.0,6,1.9634,32.0871956809616
1375,Northwestern Europe,1160,203.6,20,2.0052,101.53600638340316
1376,Northwestern Europe,1170,135.4,8,2.047,66.14557889594528
1377,Northwestern Europe,1180,924.9,76,2.0888,442.79011872845655
1378,Northwestern Europe,1190,48.8,3,2.1306,22.9043461935605
1379,Northwestern Europe,1200,646.2,44,2.1724,297.4590314859142
1380,Northwestern Europe,1210,316.1,14,2.2142,142.76036491735167
1381,Northwestern Europe,1220,621.1,30,2.256,275.3102836879433
1382,Northwestern Europe,1230,132.6,10,2.2978,57.707372269126985
1383,Northwestern Europe,1240,1773.0,92,2.3396999999999997,757.7894601872036
1384,Northwestern Europe,1250,269.0,13,2.3815,112.95402057526769
1385,Northwestern Europe,1260,465.7,29,2.4233000000000002,192.17595840382947
1386,Northwestern Europe,1270,130.8,8,2.4651,53.06072775952294
1387,Northwestern Europe,1280,805.9,59,2.5069,321.47273525070807
1388,Northwestern Europe,1290,160.1,11,2.5486999999999997,62.81633774080905
1389,Northwestern Europe,1300,586.2,40,2.5905,226.28836132020848
1390,Northwestern Europe,1310,47.8,6,2.6323000000000003,18.159024427306914
1391,Northwestern Europe,1320,215.8,26,2.6740999999999997,80.70004861448713
1392,Northwestern Europe,1330,83.8,10,2.7159,30.855333406973745
1393,Northwestern Europe,1340,1117.9,64,2.7577,405.37404358704725
1394,Northwestern Europe,1350,100.4,12,2.7995,35.86354706197535
1395,Northwestern Europe,1360,286.3,26,2.8413000000000004,100.76373491007637
1396,Northwestern Europe,1370,152.9,12,2.8830999999999998,53.03319343761923
1397,Northwestern Europe,1380,1021.1,66,2.9249,349.10595234025095
1398,Northwestern Europe,1390,174.1,13,2.9667,58.684733879394614
1399,Northwestern Europe,1400,814.7,45,3.0085,270.79940169519693
1400,Northwestern Europe,1410,248.4,15,3.0503,81.43461298888634
1401,Northwestern Europe,1420,845.8,45,3.0921,273.53578474176123
