,region_name,year,log_gdp_std,N_est_log_std
235,Italy,1870,1.0649051009136004,1.6194823387262252
236,Italy,1880,1.071816104816287,1.6696463628038083
237,Japan,730,0.8628340688965784,0.33670585562291483
238,Japan,1000,0.9335572246267368,0.5429727447331076
239,Japan,1120,0.9220266553761491,0.4305590672694919
240,Japan,1280,0.9089088456336588,0.6917644822885857
241,Japan,1450,0.9129302565884115,0.49299041692526935
242,Japan,1600,0.9402522684985688,0.6216283395781975
243,Japan,1700,0.9417700946529384,0.8536043953395296
244,Japan,1720,0.9418015352167839,0.773481082744804
245,Japan,1750,0.9257641590470569,0.7422847850559233
246,Japan,1800,0.9693982443263323,0.9651108532806159
247,Japan,1820,0.9694228403934126,0.9247876481698887
248,Japan,1850,0.9810866338497939,0.8850805044979889
249,Japan,1870,0.9951635208580955,1.083697881995885
250,Japan,1880,1.0061318497533884,1.142695580763447
251,Korea,1820,0.9014417496737632,0.25266110304222145
252,Korea,1870,0.9022316195858832,0.4039055336227967
253,Latin World,0,0.9503287936887608,0.37947884317089553
254,Low countries,1370,1.0206236786705334,0.44718398824124356
255,Low countries,1380,1.0284011282384065,0.651978433278225
256,Low countries,1390,1.0396532177591429,0.39750567531443026
257,Low countries,1400,1.0276319779343839,0.7065925122396806
258,Low countries,1410,1.025793938840026,0.2021636987095112
259,Low countries,1420,1.0202032218724677,0.7038040026172284
260,Low countries,1430,1.030631636241462,0.5357306406551638
261,Low countries,1440,1.0348828164501847,0.9658726324615232
262,Low countries,1450,1.0418307888290288,0.5065057926584623
263,Low countries,1460,1.0453021222259977,0.9035877471510503
264,Low countries,1470,1.0448122537400728,0.7179483761562078
265,Low countries,1480,1.042977701859391,1.0555141984692908
266,Low countries,1490,1.0418307888290288,0.9346589780235266
267,Low countries,1500,1.0472597794250638,0.9756478540341831
268,Low countries,1510,1.0564346883565017,0.8037882985154468
269,Low countries,1520,1.0745818432813674,0.9939256100486287
270,Low countries,1530,1.0816949140598333,0.997495573664096
271,Low countries,1540,1.0641724304900857,1.165550792532111
272,Low countries,1550,1.0634705962659112,0.9720151578629739
273,Low countries,1560,1.0962125776759875,1.0968677365651671
274,Low countries,1570,1.0717677869669435,1.033620640169783
275,Low countries,1580,1.0990733856508255,1.2037657557655925
276,Low countries,1590,1.113400352492273,1.1100183406540731
277,Low countries,1600,1.114020074233934,1.1781897414964257
278,Low countries,1610,1.1059492009646754,1.1486859290882323
279,Low countries,1620,1.11459027500169,1.2242703183131918
280,Low countries,1630,1.1107378735564974,1.1830705642544697
281,Low countries,1640,1.117531520709294,1.2343527834946053
282,Low countries,1650,1.1108916811782221,1.229857819617708
283,Low countries,1660,1.094010791950973,1.2546078435786117
284,Low countries,1670,1.0948638499261576,1.1699101960141347
285,Low countries,1680,1.0965528791198913,1.2462806240053808
286,Low countries,1690,1.111833907373631,1.1782519821490747
287,Low countries,1700,1.1077749747044918,1.168960362865169
288,Low countries,1710,1.1218101812824395,1.1028879237155476
289,Low countries,1720,1.1039958084165182,1.1940014212354377
290,Low countries,1730,1.1085730323611056,1.1901315718456857
291,Low countries,1740,1.1050819266894985,1.178577850036705
292,Low countries,1750,1.1188013403557349,1.1396227870364413
293,Low countries,1760,1.1213318070223568,1.2056245629412823
294,Low countries,1770,1.1349281879943727,1.17293363906568
295,Low countries,1780,1.1305968255553687,1.255489609301797
296,Low countries,1790,1.1241842706088903,1.201102185541416
297,Low countries,1800,1.129908420494452,1.2447016991480588
298,Low countries,1810,1.0920393214569533,1.2345689561095783
299,Low countries,1820,1.0776813126614737,1.2846647522136718
300,Low countries,1830,1.0919843675520733,1.3111811435468077
301,Low countries,1840,1.102987164718374,1.4153644686846412
302,Low countries,1850,1.0920907907133808,1.4344513931168645
303,Low countries,1860,1.1104764722365403,1.4739709315423146
304,Low countries,1870,1.128914962670272,1.4514148972370204
305,Low countries,1880,1.1435644677323575,1.5123018856371648
306,Nordic countries,1340,0.9804293713080903,0.5251488701081877
307,Nordic countries,1370,0.9995539255743691,0.3605887977817033
308,Nordic countries,1380,0.9899590401355091,0.3646173947689115
309,Nordic countries,1400,0.9902627311233998,0.42545900957162863
310,Nordic countries,1420,0.9816516528579927,0.38037120346080977
311,Nordic countries,1440,0.9649332765347696,0.5277038089227788
312,Nordic countries,1470,1.0052605172923545,0.3984545363099686
313,Nordic countries,1480,0.9866955490624507,0.7260479889539538
314,Nordic countries,1500,0.9968070837657153,0.4598498725599375
315,Nordic countries,1520,1.0221385419324405,0.6723672874231815
316,Nordic countries,1530,1.0016326168075518,0.8560255399168165
317,Nordic countries,1540,0.9831830306131318,0.9542041488801283
318,Nordic countries,1550,0.9955045858919326,0.708735466120361
319,Nordic countries,1560,0.9946838800911221,0.8521028089412309
320,Nordic countries,1570,0.9970721538547721,0.7372244610891019
321,Nordic countries,1580,0.9883978771651576,1.0393587838407528
322,Nordic countries,1590,0.9815353153284222,0.7846173546800097
323,Nordic countries,1600,0.9702577149055059,1.0532670395963208
324,Nordic countries,1610,0.9859283474528839,0.8851014609754345
325,Nordic countries,1620,0.992361786508423,1.1068651096447486
326,Nordic countries,1630,0.9871919014948837,0.9496419758905533
327,Nordic countries,1640,1.0035632839859299,1.0992189523333713
328,Nordic countries,1650,0.9967723323378875,0.9872017302683223
329,Nordic countries,1660,1.008268974822485,1.079297991804062
330,Nordic countries,1670,1.0079316830155838,1.0443861500221294
331,Nordic countries,1680,1.010238499935647,1.1907425436600743
332,Nordic countries,1690,1.014847307402203,1.047497684533433
333,Nordic countries,1700,1.011132684450527,1.1623690013824202
334,Nordic countries,1710,1.0202199006937291,1.073065125565683
335,Nordic countries,1720,1.0038451027464448,1.1708942996196186
336,Nordic countries,1730,1.0039709681982953,1.127136275212966
337,Nordic countries,1740,0.9933874973129407,1.265097708528873
338,Nordic countries,1750,0.9844555722461301,1.2606179813518916
339,Nordic countries,1760,0.9877162665259142,1.3129774504564458
340,Nordic countries,1770,0.9835191249711096,1.254678306690324
341,Nordic countries,1780,0.9904382403775094,1.3365368684118355
342,Nordic countries,1790,0.9914557618049951,1.3644173613050488
343,Nordic countries,1800,0.9797069997848852,1.3658027200726108
344,Nordic countries,1810,0.9715802363244852,1.3603612864587384
345,Nordic countries,1820,0.9903381845497164,1.3955439945868975
346,Nordic countries,1830,1.0007943005996616,1.3840366971438804
347,Nordic countries,1840,1.005216559285743,1.4669505115895853
348,Nordic countries,1850,1.0172364856884857,1.4802183889312375
349,Nordic countries,1860,1.0283580127646739,1.5231738607811995
350,Nordic countries,1870,1.0413116434940488,1.5233077570997546
351,Nordic countries,1880,1.0577001394233667,1.5910996352863276
352,Persian world,1820,0.9145480300545723,0.8750305353106375
353,Persian world,1870,0.9261883352569962,0.8903321240934182
354,Portugal,1530,0.9757808891850648,0.8250079435312606
355,Portugal,1540,0.964622610208835,1.0116895405141135
356,Portugal,1550,0.9787279552198297,0.6575218835770162
357,Portugal,1560,0.9753501132374743,1.0143209648163234
358,Portugal,1570,0.9877017921230794,0.5399785799948797
359,Portugal,1580,0.9633832542955361,1.0293143951665151
360,Portugal,1590,0.9680840956043314,0.9822716705973583
361,Portugal,1600,0.9632832053484979,1.0535979216996634
362,Portugal,1610,0.9737423465423134,0.9029973997839579
363,Portugal,1620,0.9777088871695867,0.7648206624269139
364,Portugal,1630,0.9650055528395132,0.8751250061719309
365,Portugal,1640,0.979783087404612,1.0674928696268928
366,Portugal,1650,0.9791948291172514,0.8429849017113559
367,Portugal,1660,0.9846084421085803,0.8494783412885544
368,Portugal,1670,0.9979215954025017,0.9381833109130651
369,Portugal,1680,0.9992490485067228,0.9774960985683481
370,Portugal,1690,1.0186761473283135,0.493161977184981
371,Portugal,1700,0.9983931656274337,0.8420738986576655
372,Portugal,1710,0.986898517675763,0.8657227240005779
373,Portugal,1720,1.009675778881886,0.9115003687720736
374,Portugal,1730,1.0232598094495864,0.8895832555336728
375,Portugal,1740,1.0264174523098137,1.0531982062873677
376,Portugal,1750,1.0335843449793976,1.0037032001741828
377,Portugal,1760,1.0294844218016626,0.9089566893252915
378,Portugal,1770,1.0211899543271423,0.9719333295192787
379,Portugal,1780,1.024731797986805,1.0740800561929107
380,Portugal,1790,1.0153071555760511,1.0546367641972858
381,Portugal,1800,0.9896482063106307,1.055035483157471
382,Portugal,1810,0.966009991726409,0.9709134555706433
383,Portugal,1820,0.9890083681552286,1.0149237657720453
384,Portugal,1830,0.9910020134305186,0.9315470594185105
385,Portugal,1840,0.9907810782940876,1.1315039573217827
386,Portugal,1850,0.9855454328654673,1.039983966562677
387,Portugal,1860,0.9805952700624737,1.160311728781687
388,Portugal,1870,0.9888288658981998,1.108746560845842
389,Portugal,1880,0.9925502872009264,1.235517487503341
390,Spain,1280,0.9775169842318855,0.74437415062841
391,Spain,1290,0.9871471737052269,0.3209363375714394
392,Spain,1300,0.9780689325399967,0.7248825408900618
393,Spain,1310,0.9825767466252919,0.6639936374448395
394,Spain,1320,0.9747315298066885,0.5555975405334272
395,Spain,1340,0.9937525353911908,0.8644313958827221
396,Spain,1350,0.9826929877409626,0.5643767642503713
397,Spain,1360,0.9775710977189175,0.6075439582643003
398,Spain,1370,0.9630815818521116,0.7374651151117146
399,Spain,1380,0.9589968300911218,0.8477754177693115
400,Spain,1390,0.964216112105679,0.7385367537676297
401,Spain,1400,0.9660268503904575,0.7662444554563362
402,Spain,1410,0.9550990263867903,0.6328463187303451
403,Spain,1420,0.9561358650843436,0.7464965874576195
404,Spain,1430,0.9588203583378453,0.7736964831718538
405,Spain,1440,0.9538983080933742,1.029973101297036
406,Spain,1450,0.9757761748160036,0.7222653783236329
407,Spain,1460,0.9636488303176138,0.7735444657724161
408,Spain,1470,0.9405475617229302,0.7034439691428978
409,Spain,1480,0.9588686429499462,1.0118889832965448
410,Spain,1490,0.9565904177499024,0.8260834001597497
411,Spain,1500,0.9605416571747187,1.1081023920237005
412,Spain,1510,0.9774416550729936,0.9520780555222969
413,Spain,1520,0.9768828033950548,1.085065162298932
414,Spain,1530,0.9699560407758148,0.8855687053969712
415,Spain,1540,0.9781625578977959,1.2768284773598446
416,Spain,1550,0.9853419909866048,1.1000413943141807
417,Spain,1560,0.9867752675285613,1.218316112733763
418,Spain,1570,0.9892533078503959,1.0326532334828789
419,Spain,1580,0.9782934998579392,1.2627436532682537
420,Spain,1590,0.9744638639574109,1.1373339274634475
421,Spain,1600,0.9624541466005929,1.2461004755960419
422,Spain,1610,0.9514007286922767,1.1424750036476023
423,Spain,1620,0.9463174023700256,1.2537909416364386
424,Spain,1630,0.9422844871000395,1.1510423115842794
425,Spain,1640,0.9398106384358884,1.2818765106474486
426,Spain,1650,0.9392697960589742,1.1785504960839346
427,Spain,1660,0.9451131571121675,1.1703855936046508
428,Spain,1670,0.9456760545488152,1.162001782169712
429,Spain,1680,0.9452760089547515,1.2663167638522272
430,Spain,1690,0.9532439351451238,1.2337921218474466
431,Spain,1700,0.951580961810327,1.2325086101844922
